dataset,c_split,model,property,value,results_hits_at_10,results_hits_at_5,results_hits_at_3,results_hits_at_1,results_inverse_harmonic_mean_rank,results_arithmetic_mean_rank,results_min_hits_at_10,results_min_hits_at_5,results_min_hits_at_3,results_min_hits_at_1,training_gpu_power,training_duration,prediction_gpu_power,prediction_duration,directed,order,size,density,diameter,transitivity_undirected,connected_components_weak,connected_components_weak_relative_nodes,connected_components_weak_relative_arcs,girth,vertex_connectivity,edge_connectivity,clique_number,average_degree,max_degree,degree_deciles,average_indegree,indegree_deciles,average_outdegree,outdegree_deciles,radius,average_path_length,assortativity_degree,mean_eccentricity,eccentricity_deciles,centralization
WN18RR,0,ComplEx,pagerank,-0.2,0.5432766615146831,0.4996487283967964,0.468455810032317,0.3907545314036813,0.44434320926666265,2974.2939453125,0.5543879056047197,0.515117994100295,0.48654129793510326,0.4092920353982301,169.07832112223178,2213.5568811893463,94.08634978033847,0.08457112312316895,True,40559,65887,4.0053084224203266e-05,59,0.010157978735707512,8234,0.7928203358070959,0.9953405072320791,3,0,0,4,3.248945979930472,386,"[0.0, 0.0, 0.6000000000003638, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 386.0]",1.624472989965236,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 381.0]",1.624472989965236,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 285.0]",0,17.846802905538727,-0.054612598985982024,34.487068221603096,"[0.0, 0.0, 0.0, 40.0, 42.0, 43.0, 44.0, 45.0, 47.0, 48.0, 59.0]",0.005818727799104133
FB15k,0,RotatE,pagerank,-0.2,0.8421033636494875,0.7943012848274866,0.7522015302439728,0.5881243684134546,0.6837155818939209,76.70887756347656,0.8832675393032758,0.8592007756769859,0.8287277512293095,0.6316919454255835,271.7592815365911,15728.585583925247,104.13184791979846,0.08567571640014648,True,14948,443313,0.0019841447093976988,9,0.019386042064809116,3076,0.7936178753010437,0.9999413506935281,3,0,0,24,59.31402194273481,8799,"[0.0, 0.0, 0.0, 21.0, 29.0, 39.0, 50.0, 61.0, 75.0, 106.0, 8799.0]",29.657010971367406,"[0.0, 0.0, 0.0, 9.0, 13.0, 17.0, 23.0, 28.0, 35.0, 51.0, 7248.0]",29.657010971367406,"[0.0, 0.0, 0.0, 12.0, 16.0, 21.0, 27.0, 33.0, 40.0, 56.0, 2884.0]",0,2.9018442435029885,-0.10180240246530298,4.662563553652663,"[0.0, 0.0, 0.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 9.0]",0.01786425941329294
WN18,1,TransE,harmonic_centrality,0.03,0.8489965553392242,0.8260071888572712,0.796802456192901,0.37790175228395984,0.5906681418418884,544.7943115234375,0.8678121102951365,0.8454343910212,0.8130109463766108,0.3669807399196342,97.5356553511847,3240.456711769104,96.19271039741588,0.08127856254577637,True,40943,107294,6.40068892779116e-05,34,0.012390700418759783,1818,0.9529345675695479,0.9981266426827222,3,0,0,4,5.2411401216325135,886,"[0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0, 9.0, 886.0]",2.6205700608162568,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 516.0]",2.6205700608162568,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 370.0]",0,10.98513829679526,-0.0608750671093787,20.242214786410376,"[0.0, 19.0, 20.0, 21.0, 21.0, 21.0, 22.0, 22.0, 23.0, 23.0, 34.0]",0.008193907305141787
WN18,1,ComplEx,harmonic_centrality,0.01,0.79108397813587,0.7791580890182438,0.7660609072194222,0.7188897565130972,0.7453155517578125,3032.998291015625,0.8177913260357489,0.811625329084107,0.8048358043508383,0.7634751281695995,172.39560115688943,2625.470789194107,97.51238041579016,0.09320592880249023,True,40943,113921,6.796026649606658e-05,27,0.01052426644416632,809,0.9785067044427619,0.9988237462803171,3,0,0,4,5.564858461763916,886,"[0.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 7.0, 10.0, 886.0]",2.782429230881958,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 516.0]",2.782429230881958,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 370.0]",0,10.15652085220567,-0.07253327118773249,18.882495176220598,"[0.0, 18.0, 18.0, 19.0, 19.0, 19.0, 20.0, 20.0, 21.0, 21.0, 27.0]",0.0077095627232344225
FB15k,2,RotatE,degree,-0.05,0.8434948654841721,0.7989052024102521,0.7557328354408894,0.5960112025799881,0.6889476776123047,75.55780029296875,0.878290977983929,0.8543476840661135,0.8272685699353237,0.6382374077219573,260.185187294302,16751.244170427322,106.6446130311274,0.08085179328918457,True,14951,470994,0.002107191183507149,8,0.017239780099225225,795,0.9468931844023811,1.0,3,0,0,25,63.00501638686376,9610,"[0.0, 9.0, 16.0, 22.0, 30.0, 40.0, 51.0, 62.0, 76.0, 108.0, 9610.0]",31.50250819343188,"[0.0, 4.0, 7.0, 9.0, 13.0, 18.0, 23.0, 29.0, 36.0, 52.0, 7791.0]",31.50250819343188,"[0.0, 4.0, 9.0, 13.0, 17.0, 21.0, 27.0, 33.0, 41.0, 57.0, 3356.0]",0,2.9975428943358144,-0.10640628102973922,5.426927964684636,"[0.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 8.0]",0.018296586777303017
WN18RR,1,TransE,pagerank,0.05,0.4354174466491951,0.38103706476974913,0.2985773118682142,0.017970797454137027,0.17222553491592407,6195.08984375,0.5042078302231979,0.44529820709842666,0.3518111964873765,0.015733626051957557,188.15177689037375,4839.591203451157,72.51809737366855,0.11516761779785156,True,40559,38836,2.3608626571723676e-05,95,0.042058777141054625,13240,0.4726694445129318,0.7475795653517355,3,0,0,4,1.9150373529919378,12,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 5.0, 12.0]",0.9575186764959689,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 8.0]",0.9575186764959689,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 8.0]",0,32.710310409685164,-0.054450766825705786,8.226312285805863,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 7.0, 36.0, 95.0]",0.0002854056851746997
FB15k,0,RotatE,degree,0.1,0.7520281743286585,0.7249858499465442,0.7021885416011572,0.5816929752845733,0.64981609582901,606.8934936523438,0.7528359802482317,0.726244494861871,0.7033898305084746,0.5771386627519017,252.75655511780454,4626.693882465363,0.0,0.08300065994262695,True,14951,128565,0.0005751899907591108,17,0.10515638301400758,2236,0.8474349541836667,0.9982343561622525,3,0,0,17,17.198180723697412,240,"[0.0, 0.0, 2.0, 6.0, 9.0, 13.0, 17.0, 22.0, 29.0, 39.0, 240.0]",8.599090361848706,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 9.0, 11.0, 15.0, 20.0, 137.0]",8.599090361848706,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 9.0, 11.0, 14.0, 20.0, 120.0]",0,5.419612851193664,0.16635847723748032,9.170490268209484,"[0.0, 0.0, 10.0, 10.0, 11.0, 11.0, 11.0, 11.0, 12.0, 12.0, 17.0]",0.001291604626623365
FB15k237,1,RotatE,harmonic_centrality,0.03,0.5584877253147087,0.46995106854585755,0.390740663293045,0.2098615699887081,0.3291533887386322,242.8684539794922,0.557427211473079,0.46726834394510725,0.38202386103727515,0.1964517524881004,261.13915593012894,8438.623504638672,93.18978871105648,0.08817720413208008,True,14505,190163,0.0009039002280249141,18,0.03609582816119777,615,0.9568424681144433,0.999905344362468,3,0,0,22,26.220337814546706,1491,"[0.0, 2.0, 5.0, 8.0, 12.0, 16.0, 21.0, 27.0, 35.0, 51.0, 1491.0]",13.110168907273353,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 9.0, 12.0, 17.0, 25.0, 1283.0]",13.110168907273353,"[0.0, 1.0, 2.0, 4.0, 6.0, 8.0, 11.0, 14.0, 19.0, 27.0, 540.0]",0,4.887484828809024,-0.16266610473036483,8.732919682867976,"[0.0, 0.0, 9.0, 9.0, 10.0, 10.0, 10.0, 10.0, 11.0, 12.0, 18.0]",0.006936855935871737
YAGO310,0,TransE,betweenness,-0.05,0.5933081600719593,0.5247172692945553,0.4663299821038725,0.2951783522445117,0.40230613946914673,731.0889892578125,0.5890443811189797,0.5324323561775245,0.47666676071438646,0.3052930056710775,195.84626110818192,16262.246901035309,116.25090305988344,0.08670186996459961,True,123143,851359,5.614315299945399e-05,38,0.00026509620346253484,12107,0.9016915293601747,1.0,3,0,0,17,13.827160293317526,57070,"[0.0, 1.0, 3.0, 5.0, 7.0, 8.0, 10.0, 12.0, 14.0, 19.0, 57070.0]",6.913580146658763,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 57070.0]",6.913580146658763,"[0.0, 0.0, 1.0, 2.0, 3.0, 5.0, 8.0, 10.0, 12.0, 16.0, 207.0]",0,7.150111405083251,-0.06776061678841432,10.597646638460976,"[0.0, 0.0, 1.0, 12.0, 13.0, 13.0, 13.0, 14.0, 14.0, 15.0, 38.0]",0.06697809386131225
FB15k,0,TransE,pagerank,-0.15,0.7811180233067555,0.7017348637518619,0.6338123192850258,0.41950407430123543,0.5500609278678894,36.22248840332031,0.8316365399265877,0.7550730660018007,0.6808296973474617,0.38319828242953113,102.98918173174653,5877.024631500244,70.6544625346039,0.11506080627441406,True,14950,456213,0.0020413351884702303,9,0.018408633609814765,2252,0.8487625418060201,0.9999430090769005,3,0,0,24,61.03183946488294,9207,"[0.0, 0.0, 15.0, 22.0, 29.0, 39.0, 50.0, 62.0, 76.0, 107.0, 9207.0]",30.51591973244147,"[0.0, 0.0, 6.0, 9.0, 13.0, 18.0, 23.0, 28.0, 35.0, 51.0, 7523.0]",30.51591973244147,"[0.0, 0.0, 8.0, 13.0, 16.0, 21.0, 27.0, 33.0, 40.0, 57.0, 3047.0]",0,2.946333545930191,-0.10595171687207687,5.015852842809364,"[0.0, 0.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 9.0]",0.018140151226229355
YAGO310,0,RotatE,baseline,0.0,0.5600642791551882,0.4912075298438935,0.43300734618916437,0.2792378328741965,0.3776143789291382,3321.739013671875,0.5600642791551882,0.4912075298438935,0.43300734618916437,0.2792378328741965,252.59752304272652,17698.670097589493,86.13545316145316,0.09847235679626465,True,123143,871200,5.745157435714465e-05,38,0.00026675354413639317,27,0.9994477964642733,0.9999299816345271,3,0,0,17,14.149403538975013,58196,"[1.0, 2.0, 4.0, 5.0, 7.0, 8.0, 10.0, 12.0, 14.0, 19.0, 58196.0]",7.074701769487507,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 8.0, 58196.0]",7.074701769487507,"[0.0, 1.0, 1.0, 2.0, 3.0, 5.0, 8.0, 10.0, 12.0, 16.0, 207.0]",0,7.229389941026711,-0.06646774655179186,11.933053441933362,"[0.0, 1.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 38.0]",0.06674259466655465
FB15k,0,TransE,degree,0.01,0.8489262173081012,0.7819742717414416,0.7174277057197533,0.4672150754837338,0.6114038825035095,37.70092010498047,0.8841251835046043,0.83461230481783,0.7741558788202322,0.4713732817296143,103.88779083458365,3610.9134879112244,94.71892501174342,0.08890700340270996,True,14951,302591,0.0013537690234028707,14,0.06600873554262886,526,0.9640157848973313,0.9998876371075147,3,0,0,22,40.477693799745836,670,"[0.0, 4.0, 8.0, 14.0, 20.0, 27.0, 36.0, 45.0, 59.0, 84.0, 670.0]",20.238846899872918,"[0.0, 2.0, 4.0, 7.0, 9.0, 13.0, 17.0, 22.0, 29.0, 42.0, 448.0]",20.238846899872918,"[0.0, 2.0, 4.0, 7.0, 10.0, 14.0, 18.0, 23.0, 30.0, 43.0, 247.0]",0,4.121653234142169,-0.03205299998599763,7.794127483111498,"[0.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 14.0]",0.0008604539215132065
WN18RR,0,ComplEx,betweenness,-0.1,0.6055451607416227,0.5629358734478653,0.5284912400068039,0.4488008164653853,0.504355251789093,9414.400390625,0.37739755884917175,0.356691368788143,0.33565823888404533,0.28934176111595467,154.0144256767329,2285.9521565437317,102.83691525697928,0.0806436538696289,True,40559,59089,3.592054113442631e-05,58,0.007265314727629415,12045,0.7028772898740107,0.9998138401394506,3,0,0,4,2.9137306146601247,386,"[0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 386.0]",1.4568653073300624,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 3.0, 381.0]",1.4568653073300624,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 275.0]",0,17.587249970029408,-0.05888355634853692,29.955324342316132,"[0.0, 0.0, 0.0, 0.0, 40.0, 42.0, 43.0, 44.0, 46.0, 47.0, 58.0]",0.006496928660690279
WN18RR,0,ComplEx,degree,0.01,0.4888603834728598,0.4519308668647043,0.4278287874696192,0.3600459087226573,0.40492215752601624,7847.89306640625,0.45345238095238094,0.4126190476190476,0.3877380952380952,0.31952380952380954,159.2381964810733,1913.8909022808075,91.13887835802122,0.0973820686340332,True,40559,56004,3.404515198585881e-05,63,0.03306324877033288,5549,0.7942256958998003,0.9398971502035569,3,0,0,4,2.7616065484849233,19,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 19.0]",1.3808032742424616,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 17.0]",1.3808032742424616,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 17.0]",0,23.237403905557812,-0.17154739748570444,23.92110259128677,"[0.0, 0.0, 0.0, 2.0, 3.0, 38.0, 41.0, 43.0, 45.0, 47.0, 63.0]",0.0003052332876633549
FB15k,2,TransE,pagerank,-0.1,0.7793328286825173,0.7001858032549978,0.6330643773870557,0.41483157279014554,0.5469584465026855,35.72064971923828,0.8263686763686764,0.7500693000693001,0.6793139293139293,0.3875952875952876,103.62819031238523,5165.50403046608,70.43673381374134,0.11098313331604004,True,14950,464907,0.0020802366843253686,9,0.017779290566020692,1504,0.8987959866220736,0.9999462258043006,3,0,0,25,62.194916387959864,9460,"[0.0, 0.900000000000091, 16.0, 22.0, 30.0, 39.0, 51.0, 62.0, 76.0, 108.0, 9460.0]",31.097458193979932,"[0.0, 0.0, 6.0, 9.0, 13.0, 18.0, 23.0, 29.0, 36.0, 52.0, 7697.0]",31.097458193979932,"[0.0, 0.0, 8.0, 13.0, 16.0, 21.0, 27.0, 33.0, 41.0, 57.0, 3190.0]",0,2.9751461564005868,-0.10725792145438563,5.8189966555183945,"[0.0, 0.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 9.0]",0.01826804132457118
FB15k,1,RotatE,degree,-0.1,0.8453300017232466,0.7996036532827848,0.7564880234361537,0.5948561089091849,0.6888940930366516,68.83184814453125,0.888237210817856,0.861485826001955,0.8336265884652981,0.6406972955360052,257.0476154667071,16508.191871643066,99.98280730620297,0.07919788360595703,True,14950,464449,0.002078187353165758,8,0.017616136271733675,1588,0.8938461538461538,1.0,3,0,0,26,62.13364548494983,9532,"[0.0, 0.0, 16.0, 22.0, 30.0, 39.0, 51.0, 62.0, 76.0, 108.0, 9532.0]",31.066822742474915,"[0.0, 0.0, 6.0, 9.0, 13.0, 18.0, 23.0, 29.0, 36.0, 51.0, 7725.0]",31.066822742474915,"[0.0, 0.0, 8.0, 13.0, 17.0, 21.0, 27.0, 33.0, 41.0, 57.0, 3240.0]",0,2.9470524392915327,-0.10466041744462894,4.970434782608696,"[0.0, 0.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 8.0]",0.01844517993505691
YAGO310,1,RotatE,betweenness,0.01,0.5655716459119852,0.5066602806108075,0.45730546007775963,0.33584267763565673,0.41493827104568487,6298.79638671875,0.5590825688073394,0.5090472829922371,0.46287932251235003,0.32112914608327453,254.0397784674236,13577.668477535248,98.00919173397196,0.08946967124938965,True,123143,654119,4.313609546248978e-05,45,0.006180513230897278,8508,0.9082530066670457,0.9947868812861268,3,0,0,17,10.623730134883834,920,"[0.0, 1.0, 2.0, 4.0, 5.0, 6.0, 8.0, 10.0, 12.0, 16.0, 920.0]",5.311865067441917,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 920.0]",5.311865067441917,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 6.0, 8.0, 10.0, 13.0, 131.0]",0,10.602149612757758,0.07662262934008843,4.049178597240607,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 45.0]",0.0013633421342760283
FB15k237,2,TransE,pagerank,0.1,0.609964200477327,0.5278042959427207,0.43973747016706444,0.1807875894988067,0.334904283285141,203.69651794433594,0.6325125761186127,0.5478554408260524,0.4551231135822081,0.18612655546730209,143.5443792316494,1800.7585961818695,0.0,0.09041309356689453,True,14505,65486,0.00031127406662936284,26,0.10181747805126942,2517,0.820820406756291,0.9960907674922884,3,0,0,16,9.029438124784557,72,"[0.0, 0.0, 1.0, 3.0, 5.0, 7.0, 9.0, 12.0, 15.0, 21.0, 72.0]",4.514719062392278,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 11.0, 52.0]",4.514719062392278,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 6.0, 8.0, 12.0, 44.0]",0,7.331917118327611,0.06392047925223676,9.295897966218545,"[0.0, 0.0, 0.0, 1.0, 13.0, 14.0, 14.0, 14.0, 15.0, 16.0, 26.0]",0.0007882384393308597
WN18RR,2,TransE,betweenness,0.03,0.4580742987111448,0.3764215314632297,0.29037149355572406,0.026535253980288095,0.17832984030246735,7285.19873046875,0.45782599070179325,0.38244410006641577,0.29721053796767766,0.027894620323223377,201.53957265706273,5452.087238550186,100.84250107332545,0.08754515647888184,True,40559,50930,3.09606383586849e-05,78,0.035038514076025894,7087,0.7209743829976084,0.8971333202434715,3,0,0,4,2.5114031411030844,50,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 5.0, 50.0]",1.2557015705515422,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 29.0]",1.2557015705515422,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 49.0]",0,27.176823220290867,-0.1466537754727082,18.336719347123942,"[0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 6.0, 45.0, 49.0, 52.0, 78.0]",0.0009508356198419623
WN18,2,TransE,pagerank,-0.15,0.8711978355333279,0.8471345412806428,0.8183159793391818,0.30335328359432645,0.5639526844024658,626.0010986328125,0.8693527080581241,0.8495376486129458,0.8195508586525759,0.3321003963011889,103.046288639481,3330.3474123477936,93.64645075601473,0.09148716926574707,True,40943,110586,6.597075193102254e-05,24,0.011184941317949304,6167,0.8485455389199619,0.9993579657461161,3,0,0,4,5.40194905111985,791,"[0.0, 0.0, 2.0, 3.0, 4.0, 4.0, 5.0, 5.0, 7.0, 9.0, 791.0]",2.700974525559925,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 434.0]",2.700974525559925,"[0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 357.0]",0,8.549111490741744,-0.07989001780331359,13.825782184988887,"[0.0, 0.0, 15.0, 15.0, 16.0, 16.0, 16.0, 17.0, 17.0, 18.0, 24.0]",0.007087026254212091
FB15k,0,TransE,pagerank,0.03,0.8824417448138676,0.8327117078715545,0.779038789428815,0.5093066211992043,0.6574993133544922,39.67991256713867,0.8990234780801994,0.8578156382020916,0.8068425791259782,0.4951173904009973,101.04592748616454,2818.2212550640106,64.69433368054735,0.11594462394714355,True,14951,225615,0.0010093842784981665,16,0.09108744385745912,1008,0.9304394354892649,0.9995301730824635,3,0,0,22,30.180589927095177,450,"[0.0, 2.0, 6.0, 10.0, 15.0, 21.0, 29.0, 36.0, 48.0, 67.0, 450.0]",15.090294963547588,"[0.0, 1.0, 3.0, 5.0, 7.0, 10.0, 14.0, 18.0, 24.0, 33.0, 306.0]",15.090294963547588,"[0.0, 1.0, 3.0, 5.0, 8.0, 11.0, 14.0, 18.0, 24.0, 34.0, 156.0]",0,4.6012005327248335,0.06629600542076221,8.75640425389606,"[0.0, 8.0, 9.0, 9.0, 9.0, 9.0, 10.0, 10.0, 10.0, 11.0, 16.0]",0.0009851815301587744
WN18,1,ComplEx,harmonic_centrality,-0.15,0.8095184007269423,0.7911555353627139,0.7718461305467211,0.7104725124943208,0.7460248470306396,2853.339111328125,0.8204932797561314,0.8142580019398642,0.8060135790494666,0.7696411251212415,154.84914101403186,2617.302150964737,95.16184861929295,0.0873420238494873,True,40943,106252,6.338527783060248e-05,19,0.008420795704173785,6143,0.8499865666902767,1.0,3,0,0,4,5.190240089881054,886,"[0.0, 0.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 6.0, 9.0, 886.0]",2.595120044940527,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 516.0]",2.595120044940527,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 370.0]",0,8.061989219478452,-0.09052269917726677,12.128837652345945,"[0.0, 0.0, 13.0, 13.0, 14.0, 14.0, 14.0, 15.0, 15.0, 15.0, 19.0]",0.008275515540752846
YAGO310,1,TransE,degree,0.01,0.5508771620812344,0.49146616408919575,0.44251770176489236,0.30380103568534894,0.39220035076141363,2256.41796875,0.4602054899555283,0.4089863517865358,0.36846342585493025,0.24168072381536573,177.52633567146088,8912.049494981766,69.49235498576968,0.11227297782897949,True,123143,437761,2.8868295043799358e-05,38,0.015074558965354366,9022,0.9139942993105576,0.9955820641857086,3,0,0,11,7.109799176567081,172,"[0.0, 1.0, 2.0, 2.0, 3.0, 4.0, 6.0, 7.0, 9.0, 12.0, 172.0]",3.5548995882835404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 8.0, 172.0]",3.5548995882835404,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 5.0, 6.0, 9.0, 106.0]",0,11.554941965617077,-0.03710405168252557,5.978634595551513,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 10.60000000000582, 23.0, 38.0]",0.0003640427248844412
WN18RR,0,ComplEx,harmonic_centrality,0.05,0.49232545503939146,0.45273023634881826,0.42271121977723447,0.3547269763651182,0.40214020013809204,5836.3212890625,0.5148374941121056,0.479510127178521,0.45101271785209607,0.3729392369288742,157.09752004371757,1984.6126070022583,0.0,0.07512855529785156,True,40559,57832,3.515640364342166e-05,61,0.019649991314920966,4802,0.8559875736581277,0.9755844515147323,3,0,0,4,2.8517468379397912,200,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0, 200.0]",1.4258734189698956,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 198.0]",1.4258734189698956,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 113.0]",0,22.28662886353457,-0.0722360556168679,26.400576937301217,"[0.0, 0.0, 1.0, 2.0, 5.0, 40.0, 42.0, 44.0, 46.0, 48.0, 61.0]",0.003423314771178976
FB15k237,0,TransE,pagerank,0.01,0.6093924050632912,0.5042025316455696,0.40754430379746837,0.18118987341772153,0.32701513171195984,156.8015594482422,0.6282051282051282,0.5399460188933873,0.44399460188933876,0.17645074224021592,167.81505139858047,3688.718137741089,95.35834713289908,0.10666441917419434,True,14505,157888,0.0007504877352713075,24,0.06761757850017872,687,0.9513271285763529,0.9997719902715849,3,0,0,19,21.770148224750088,314,"[0.0, 2.0, 4.0, 7.0, 11.0, 14.0, 18.400000000001455, 24.0, 32.0, 48.0, 314.0]",10.885074112375044,"[0.0, 0.0, 1.0, 3.0, 4.0, 6.0, 8.0, 11.0, 16.0, 24.0, 245.0]",10.885074112375044,"[0.0, 0.0, 1.0, 3.0, 5.0, 7.0, 9.0, 12.0, 17.0, 25.0, 205.0]",0,5.032140260837182,-0.11312335481911898,11.251223715960014,"[0.0, 0.0, 3.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 15.0, 24.0]",0.001238292066539148
FB15k237,1,RotatE,degree,-0.05,0.5688745603751465,0.4800540575745734,0.40292431939559725,0.22240132864400156,0.34081193804740906,214.6593017578125,0.5268152320313456,0.4447777641728909,0.365617729888576,0.15152442757438472,294.76432088575865,10943.466981172562,143.94271503283534,0.08229875564575195,True,14505,245780,0.001168264057908023,15,0.0159813658816799,1060,0.9269906928645295,1.0,3,0,0,22,33.88900379179593,6862,"[0.0, 5.0, 8.0, 11.0, 16.0, 21.0, 27.0, 33.0, 42.0, 60.0, 6862.0]",16.944501895897965,"[0.0, 0.0, 2.0, 4.0, 5.0, 7.0, 10.0, 14.0, 19.0, 28.0, 5676.0]",16.944501895897965,"[0.0, 0.0, 4.0, 6.0, 9.0, 12.0, 15.0, 19.0, 24.0, 34.0, 1186.0]",0,3.973972137621987,-0.1247307248571096,6.824129610479145,"[0.0, 0.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 9.0, 15.0]",0.02675134462498012
WN18,2,RotatE,betweenness,-0.1,0.8733827705900915,0.8699905332912591,0.86734774376775,0.8580388135058378,0.8639628291130065,6380.537109375,0.704474829086389,0.7022995649471722,0.7004350528278434,0.6927439403356122,265.2620304803053,7332.968014955521,114.51736223065562,0.07962584495544434,True,40943,104740,6.248328502030367e-05,24,0.008007184643663496,8344,0.7961312067996972,0.999923620393355,3,0,0,4,5.116381310602545,845,"[0.0, 0.0, 0.0, 3.0, 3.0, 4.0, 4.0, 5.0, 6.0, 9.0, 845.0]",2.5581906553012725,"[0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 486.0]",2.5581906553012725,"[0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 359.0]",0,8.368890517991394,-0.081549071322223,12.616540067899274,"[0.0, 0.0, 0.0, 15.0, 15.0, 16.0, 16.0, 16.0, 17.0, 17.0, 24.0]",0.008005342553800445
